"Gene","Correlation_with_PCoA2"
"group_1808.Enterobacterial.Ail.Lom.protein",0.794544632251972
"group_420.IS3.family.transposase.ORF.B",-0.774884520469761
"group_2415.Bacteriophage.protein.Prophage.protein",0.739653247978446
"group_2412.Prophage.protein",0.739653247978446
"group_2365.Single.stranded.DNA.binding.protein",0.739653247978446
"group_1922.hypothetical.protein",0.739653247978446
"group_1912.Phage.protein",0.739653247978446
"group_2194.Terminase.large.subunit..Gp2..Phage.terminase.large.subunit.family.protein",0.73801040498465
"group_1611.IS3.family.IS629.transposase.ORF.A",-0.732849454206942
"group_881.phage.terminase.large.subunit.family.protein",0.732071088756542
"group_2441.Terminase",-0.71902882810668
"group_2390.Tail.component.encoded.by.cryptic.prophage.CP.933M.partial.DUF1983.domain.containing.protein.Host.specificity.protein.J.host.specificity.protein.J",0.692925572376112
"group_2440.Ail.Lom.family.outer.membrane.beta.barrel.protein.Enterobacterial.Ail.Lom.protein",0.691447711633674
"group_2418.hypothetical.protein",0.691447711633674
"group_1477.IS3.family.IS1203.transposase.ORF.B",0.691302585003569
"group_2454.Spanin.inner.membrane.subunit.Lysis.protein",0.6542450601707
"group_2451.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein.Prophage.tail.fiber.C.terminus.family.protein.Phage.tail.protein",0.6542450601707
"group_2375.Terminase.small.subunit.DUF1441.domain.containing.protein",0.6542450601707
"group_1939.Z.protein",0.6542450601707
"group_1595.phage.tail.assembly.chaperone.G",0.6542450601707
"group_1566.Holin",0.640689812506247
"group_1835.Transposase",-0.626490527032916
"group_2321.Minor.tail.protein.M",0.620572571130274
"group_1599.Tape.measure.protein",0.620572571130274
"group_1597.phage.tail.assembly.protein.T",0.620572571130274
"group_2214.hypothetical.protein.metalloprotease.StcE",-0.613984523998056
"gspC.type.II.secretion.system.protein.GspC",-0.613984523998056
"group_2190.Ig.domain.containing.protein.Major.tail.protein.V.Phage.major.tail.protein",0.613753152611079
"group_2346.DNase.Dnase",-0.613127732070534
"group_1493.IS3.family.IS1203.transposase.ORF.A",0.610657962951913
"group_1807.Enterobacterial.Ail.Lom.protein",0.609520314732788
"group_692.phage.minor.tail.protein.L",0.604963576547607
"group_2197.Bacteriophage.protein",-0.596373451093701
"group_2115.Dienelactone.hydrolase.and.related.enzymes.Alpha.beta.hydrolase",-0.596356621549982
"group_2355.hypothetical.protein.type.II.secretion.system.minor.pseudopilin.GspJ",-0.593776332561017
"group_2215.type.II.secretion.system.ATPase.GspE",-0.593776332561017
"gspI.type.II.secretion.system.minor.pseudopilin.GspI",-0.593776332561017
"gspH.type.II.secretion.system.minor.pseudopilin.GspH",-0.593776332561017
"gspG.type.II.secretion.system.major.pseudopilin.GspG",-0.593776332561017
"gspF.type.II.secretion.system.inner.membrane.protein.GspF",-0.593776332561017
"group_2140.Derepression.protein",-0.575749842810933
"group_2139.Major.tail.tube.protein.FII.phage.major.tail.tube.protein",-0.575749842810933
"group_2138.Tail.fiber.component.of.prophage.CP.933T",-0.575749842810933
"group_2128.Tail.fiber.protein.of.prophage.CP.933T.Phage.tail.tape.measure.protein.domain.containing.protein",-0.575749842810933
"tnp...insI1.IS30.family.transposase.IS30.family.IS30.transposase",-0.575749842810933
"group_1297.Prophage.membrane.protein",-0.575749842810933
"group_1141.DNA.binding.protein",-0.575749842810933
"group_1140.hypothetical.protein",-0.575749842810933
"group_1044.DUF4754.domain.containing.protein",-0.575749842810933
"group_1005.MarR.family.transcriptional.regulator",-0.575749842810933
"group_973.Prophage.protein",-0.575749842810933
"group_921.Ead.Ea22.like.family.protein",-0.575749842810933
"group_896.Peptide.transporter",-0.575749842810933
"group_876.Tail.assembly.protein.of.prophage.CP.933T",-0.575749842810933
"group_839.DUF2511.domain.containing.protein",-0.575749842810933
"group_829.DUF4761.domain.containing.protein",-0.575749842810933
"group_796.Phage.protein",-0.575749842810933
"group_795.Phage.tail.protein.E",-0.575749842810933
"group_745.Transcriptional.regulator",-0.575749842810933
"group_726.Prophage.protein",-0.575749842810933
"group_725.Tail.fiber.assembly.protein.of.prophage.CP.933T",-0.575749842810933
"group_633.Phage.tail.protein",-0.575749842810933
"group_537.Serine.acetyltransferase",-0.575749842810933
"group_456.Transmembrane.protein",-0.575749842810933
"parM.Plasmid.segregation.protein.parM..Protein.stbA...ParA.locus.protein.",-0.575749842810933
"group_227.Integrase",-0.575749842810933
"group_147.Major.tail.sheath.protein.FI",-0.575749842810933
"group_21.Phage.replication.protein",-0.575749842810933
"ehxB.enterohemolysin.T1SS.ABC.transporter.permease.ATPase.EhxB",-0.572598997612621
"ehxA.enterohemolysin.EhxA",-0.572598997612621
"ehxC.enterohemolysin.activating.lysine.acyltransferase.EhxC",-0.572598997612621
"group_1844.IS3.family.transposase",-0.572598997612621
"group_1836.Transposase",0.555151190860125
"group_1842.IS3.family.IS911.transposase.ORF.A",-0.55219653404267
"gspS.GspS.family.T2SS.pilot.lipoprotein.variant.EptO",-0.55219653404267
"group_1840.Prepilin.leader.peptidase.N.methyltransferase",-0.55219653404267
"group_2251.General.secretory.pathway.protein.E.type.II.secretion.system.ATPase.GspE",0.54458827263082
"gspJ.type.II.secretion.system.minor.pseudopilin.GspJ",0.54458827263082
"group_2246.General.secretion.pathway.protein.F.type.II.secretion.system.inner.membrane.protein.GspF",0.54458827263082
