"Gene","Correlation_with_PCoA2"
"group_1921.hypothetical.protein",-0.269786117939351
"group_2230.Host.cell.division.inhibitor.Icd.like.protein.host.cell.division.inhibitor.Icd.like.protein",0.269786117939351
"group_1948.hypothetical.protein",0.269786117939351
"group_1947.DUF4222.domain.containing.protein",0.269786117939351
"group_1946.primase.like.DNA.binding.domain.containing.protein",0.269786117939351
"group_913.YlcI.YnfO.family.protein",0.269786117939351
"group_1936.hypothetical.protein",0.269786117939351
"group_1934.Phage.protein",0.269786117939351
"cma.lipid.II.degrading.bacteriocin.lipid.II.degrading.bacteriocin.colicin.M",0.269786117939351
"group_2083.conjugal.transfer.complement.resistance.protein.TraT",0.269786117939351
"group_1964.Transposase",0.269786117939351
"group_1963.Transposase",0.269786117939351
"group_1962.IS91.family.ISEc84.transposase",0.269786117939351
"group_1961.IS91.family.ISEc84.transposase",0.269786117939351
"group_1919.DNA.primase",0.269786117939351
"group_1917.Bacteriophage.protein",0.269786117939351
"group_1311.Transposase",0.269786117939351
"group_1123.Protein.FlmC.like.protein",0.269786117939351
"group_1092.conjugal.transfer.protein.TraR",0.269786117939351
"group_1068.UPF0401.protein.YubL",0.269786117939351
"trbG.conjugal.transfer.protein.TrbG",0.269786117939351
"group_1033.class.I.SAM.dependent.methyltransferase",0.269786117939351
"trbE.Conjugal.transfer.protein.TrbE",0.269786117939351
"ydfA.YdfA.protein",0.269786117939351
"repA2.Replication.regulatory.protein.repA2",0.269786117939351
"yacA.YacA",0.269786117939351
"relE.Addiction.module.toxin.RelE",0.269786117939351
"group_956.type.F.conjugative.transfer.system.pilin.chaperone.TraQ",0.269786117939351
"yubO.Uncharacterized.protein.YubO",0.269786117939351
"trbJ.P.type.conjugative.transfer.protein.TrbJ",0.269786117939351
"group_915.Class.I.SAM.dependent.methyltransferase",0.269786117939351
"group_905.Conjugative.transfer.protein",0.269786117939351
"group_904.DUF2689.domain.containing.protein",0.269786117939351
"traL.type.IV.conjugative.transfer.system.protein.TraL",0.269786117939351
"group_845.conjugal.transfer.protein.TrbA",0.269786117939351
"stbB.Protein.StbB",0.269786117939351
"cmi.colicin.M.immunity.protein",0.269786117939351
"traA.type.IV.conjugative.transfer.system.pilin.TraA",0.269786117939351
"traM.conjugal.transfer.relaxosome.DNA.binding.protein.TraM",0.269786117939351
"group_769.hypothetical.protein",0.269786117939351
"trbI.type.F.conjugative.transfer.system.protein.TrbI",0.269786117939351
"traY.conjugal.transfer.relaxosome.DNA.bindin.protein.TraY",0.269786117939351
"group_698.conjugation.system.SOS.inhibitor.PsiB",0.269786117939351
"traS.conjugal.transfer.entry.exclusion.protein.TraS",0.269786117939351
"yubQ.X.polypeptide",0.269786117939351
"group_608.ParB.Sulfiredoxin.domain.containing.protein",0.269786117939351
"group_606.type.IV.conjugative.transfer.system.lipoprotein.TraV",0.269786117939351
"cbi.colicin.B.immunity.protein",0.269786117939351
"group_583.Single.stranded.DNA.binding.protein",0.269786117939351
"group_577.type.F.conjugative.transfer.system.pilin.assembly.thiol.disulfide.isomerase.TrbB",0.269786117939351
"group_554.type.IV.conjugative.transfer.system.protein.TraE",0.269786117939351
"group_543.conjugal.transfer.pilus.stabilizing.protein.TraP",0.269786117939351
"group_516.DUF2726.domain.containing.protein",0.269786117939351
"group_473.type.F.conjugative.transfer.system.protein.TraW",0.269786117939351
"group_470.type.F.conjugative.transfer.system.pilin.assembly.protein.TrbC",0.269786117939351
"group_425.conjugal.transfer.transcriptional.regulator.TraJ",0.269786117939351
"psiA.Protein.PsiA",0.269786117939351
"traK.type.F.conjugative.transfer.system.secretin.TraK",0.269786117939351
"group_376.type.F.conjugative.transfer.system.pilin.assembly.protein.TraF",0.269786117939351
"traX.conjugal.transfer.pilus.acetylase.TraX",0.269786117939351
"yubP.UPF0380.protein.YubP",0.269786117939351
"stbA.plasmid.segregation.protein.ParM",0.269786117939351
"group_230.conjugal.transfer.pilus.assembly.protein.TraU",0.269786117939351
"traH.conjugal.transfer.pilus.assembly.protein.TraH",0.269786117939351
"traB.F.type.conjugal.transfer.pilus.assembly.protein.TraB",0.269786117939351
"cba.pore.forming.bacteriocin.colicin.B",0.269786117939351
"traN.type.F.conjugative.transfer.system.mating.pair.stabilization.protein.TraN",0.269786117939351
"yubM.Uncharacterized.protein.YubM",0.269786117939351
"traD.type.IV.conjugative.transfer.system.coupling.protein.TraD",0.269786117939351
"traC.type.IV.secretion.system.protein.TraC",0.269786117939351
"traG.conjugal.transfer.mating.pair.stabilization.protein.TraG",0.269786117939351
"traI.conjugative.transfer.relaxase.helicase.TraI",0.269786117939351
"group_1649.Ail.Lom.family.protein",-0.248838395177539
"group_1739.Host.specificity.protein.J",-0.248838395177539
"group_2313.Antitermination.protein.Q",0.236914960281215
"group_1559.Protein.ninH",0.236914960281215
"group_2502.Phage.protein",0.236914960281215
"group_2501.Phage.protein",0.236914960281215
"group_2499.serum.resistance.lipoprotein.Bor",0.236914960281215
"group_2498.Spanin.inner.membrane.subunit",0.236914960281215
"group_2497.Inner.membrane.protein",0.236914960281215
"group_2496.Antirepressor.protein.ant.N.terminal.domain.containing.protein",0.236914960281215
"group_2495.SAR.endolysin",0.236914960281215
"group_2494.Holin",0.236914960281215
"group_2493.DUF1737.domain.containing.protein",0.236914960281215
"group_2492.Shiga.toxin.Stx2a.subunit.B",0.236914960281215
"group_2491.Unassigned.protein",0.236914960281215
"group_2490.Bacteriocin",0.236914960281215
"group_2489.Unassigned.protein",0.236914960281215
"group_2488.DNA.transfer.protein",0.236914960281215
"group_2487.N.acetyltransferase",0.236914960281215
"group_2486.Small.toxic.polypeptide",0.236914960281215
"group_2485.Terminase.small.subunit..Partial.",0.236914960281215
"group_2484.Large.subunit.terminase",0.236914960281215
"group_2483.WH2.domain.containing.protein",0.236914960281215
"group_2482.hypothetical.protein",0.236914960281215
"group_1078.hypothetical.protein",0.236914960281215
"group_1058.Tail.fiber.protein.of.bacteriophage.BP.933W",0.236914960281215
"group_919.Fimbrial.protein",0.236914960281215
"group_914.hypothetical.protein",0.236914960281215
"group_875.hypothetical.protein",0.236914960281215
"group_740.hypothetical.protein",0.236914960281215
"group_697.hypothetical.protein",0.236914960281215
"group_650.internal.virion.protein",0.236914960281215
"group_597.internal.virion.protein",0.236914960281215
"group_532.hypothetical.protein",0.236914960281215
"group_363.hypothetical.protein",0.236914960281215
"stxA2.Shiga.toxin.Stx2c.subunit.A",0.236914960281215
"group_179.N4.gp56.family.major.capsid.protein",0.236914960281215
"group_1.Large.polyvalent.protein.associated.domain.containing.protein",0.236914960281215
