"Gene","Correlation_with_PCoA1"
"group_925.Bacteriophage.P2.C.like.protein",-0.991316488274534
"group_843.Baseplate.assembly.protein",-0.991316488274534
"group_751.N.acetyltransferase",-0.991316488274534
"lysB.Rz.like.lysis.system.protein.LysB",-0.991316488274534
"group_714.Protein.lysA",-0.991316488274534
"group_688.Tail.fiber.assembly.protein",-0.991316488274534
"group_674.phage.virion.morphogenesis.protein",-0.991316488274534
"group_657.Tail.completion.protein.R",-0.991316488274534
"group_643.Phage.tail.protein",-0.991316488274534
"group_623.Endolysin",-0.991316488274534
"group_618.Replication.gene.B.protein",-0.991316488274534
"group_610.Head.completion.stabilization.protein",-0.991316488274534
"marR.MarR.family.transcriptional.regulator",-0.991316488274534
"fII.phage.major.tail.tube.protein",-0.991316488274534
"group_510.Resolvase.domain.containing.protein",-0.991316488274534
"group_500.Putative.tail.fiber.assembly.protein",-0.991316488274534
"group_491.phage.tail.protein.I",-0.991316488274534
"group_471.Spike.protein",-0.991316488274534
"group_451.DNA.transfer.protein",-0.991316488274534
"group_375.Terminase.endonuclease.subunit",-0.991316488274534
"group_305.Capsid.assembly.scaffolding.protein",-0.991316488274534
"group_274.Baseplate.protein.J",-0.991316488274534
"group_223.Integrase",-0.991316488274534
"group_217.phage.portal.protein",-0.991316488274534
"group_190.phage.major.capsid.protein.P2.family",-0.991316488274534
"group_160.putative.baseplate.hub.protein",-0.991316488274534
"group_146.Phage.tail.sheath.protein",-0.991316488274534
"group_139.DUF676.domain.containing.protein",-0.991316488274534
"group_130.Unassigned.protein",-0.991316488274534
"group_62.Terminase.ATPase.subunit",-0.991316488274534
"group_53.Exonuclease.SbcC",-0.991316488274534
"group_38.Bacteriophage.replication.gene.A.protein",-0.991316488274534
"group_31.putative.tape.measure.protein",-0.991316488274534
"group_2257.phage.tail.protein",-0.991316488274534
"group_1451.IS66.family.insertion.sequence.element.accessory.protein.TnpB",-0.991316488274534
"group_1438.IS66.family.ISEc8.transposase",-0.991316488274534
"group_2460.hypothetical.protein",-0.991316488274534
"group_2459.Prophage.protein",-0.991316488274534
"group_2285.hypothetical.protein.CPS.53..KpLE1..prophage.protein",-0.991316488274534
"group_2226.Inner.membrane.protein",-0.991316488274534
"group_2206.internal.virion.protein.Tail.fibers.protein.IgGFc.binding.protein.N.terminal.domain.containing.protein",-0.991316488274534
"group_2154.RecT.family.recombinase.recombinase.RecT.Recombinational.DNA.repair.protein.RecT",-0.991316488274534
"group_1944.Rz.like.spanin",-0.991316488274534
"group_1918.DNA.primase",-0.991316488274534
"group_1916.Bacteriophage.protein",-0.991316488274534
"group_1915.hypothetical.protein",-0.991316488274534
"group_1902.serum.resistance.lipoprotein.Bor",-0.991316488274534
"group_1901.Spanin.inner.membrane.subunit",-0.991316488274534
"group_1897.IS3.family.IS2.transposase.ORF.A",-0.991316488274534
"group_1793.DUF1737.domain.containing.protein",-0.991316488274534
"group_1789.Terminase.small.subunit..Partial.",-0.991316488274534
"group_1787.Large.subunit.terminase",-0.991316488274534
"group_1785.WH2.domain.containing.protein",-0.991316488274534
"group_1783.Phage.protein",-0.991316488274534
"group_1781.N4.gp56.family.major.capsid.protein",-0.991316488274534
"group_1779.Capsid.and.scaffold.protein",-0.991316488274534
"group_1777.Phage.protein",-0.991316488274534
"group_1775.Phage.protein",-0.991316488274534
"group_1773.Phage.protein",-0.991316488274534
"group_1771.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",-0.991316488274534
"group_1768.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",-0.991316488274534
"group_1766.hypothetical.protein",-0.991316488274534
"emrE.multidrug.efflux.SMR.transporter.EmrE",-0.991316488274534
"group_1565.DUF826.domain.containing.protein",-0.991316488274534
"group_1462.IS66.like.element.accessory.protein.TnpA",-0.991316488274534
"group_1454.IS66.like.element.accessory.protein.TnpA",-0.991316488274534
"group_1442.IS66.family.insertion.sequence.element.accessory.protein.TnpB",-0.991316488274534
"group_1429.IS66.family.ISEc8.transposase",-0.991316488274534
"group_1290.hypothetical.protein",-0.991316488274534
"group_1262.hypothetical.protein",-0.991316488274534
"group_1221.Phage.antirepressor",-0.991316488274534
"group_1213.hypothetical.protein",-0.991316488274534
"group_1192.Prophage.protein",-0.991316488274534
"group_1173.Prophage.protein",-0.991316488274534
"group_1144.Cro.Repressor",-0.991316488274534
"group_1136.hypothetical.protein",-0.991316488274534
"group_1128.hypothetical.protein",-0.991316488274534
"group_1119.Cell.division.inhibitor.protein",-0.991316488274534
"group_1118.DUF1382.domain.containing.protein",-0.991316488274534
"group_1107.AlpA.family.phage.regulatory.protein",-0.991316488274534
"group_1102.DUF4014.domain.containing.protein",-0.991316488274534
"group_1073.Transcriptional.regulator",-0.991316488274534
"group_1053.Lipoprotein",-0.991316488274534
"parD.Antitoxin.ParD",-0.991316488274534
"group_964.Excisionase",-0.991316488274534
"group_962.AbrB.family.transcriptional.regulator",-0.991316488274534
"gamL.host.nuclease.inhibitor.GamL",-0.991316488274534
"group_947.Phage.protein",-0.991316488274534
"group_940.PerC.family.transcriptional.regulator",-0.991316488274534
"perC.PerC.family.transcriptional.regulator",-0.991316488274534
"group_910.HigA.family.addiction.module.antitoxin",-0.991316488274534
"group_779.ASCH.domain.containing.protein",-0.991316488274534
"group_778.hypothetical.protein",-0.991316488274534
"group_767.Helix.turn.helix.domain.containing.protein",-0.991316488274534
"group_761.Antiterminator",-0.991316488274534
"group_730.KilA.N.DNA.binding.domain.containing.protein",-0.991316488274534
"group_729.ProQ.FinO.family.protein",-0.991316488274534
"group_704.Regulator",-0.991316488274534
"group_683.DUF1367.domain.containing.protein",-0.991316488274534
"group_682.hypothetical.protein",-0.991316488274534
"group_681.Single.stranded.DNA.binding.protein",-0.991316488274534
"ybcL.Raf.kinase.inhibitor.like.protein.YbcL",-0.991316488274534
"group_520.DUF669.domain.containing.protein",-0.991316488274534
"group_490.Antirepressor.protein",-0.991316488274534
"group_482.DUF551.domain.containing.protein",-0.991316488274534
"group_465.IS3.family.transposase.ORF.B",-0.991316488274534
"group_460.Antirepressor.protein",-0.991316488274534
"group_458.hypothetical.protein",-0.991316488274534
"group_435.ORF6N.domain.containing.protein",-0.991316488274534
"group_424.Exonuclease",-0.991316488274534
"lexA.Repressor.protein.CI",-0.991316488274534
"ybcM.Uncharacterized.HTH.type.transcriptional.regulator.YbcM",-0.991316488274534
"group_309.Antirepressor",-0.991316488274534
"group_253.Restriction.endonuclease",-0.991316488274534
"group_239.Zinc.binding.domain.primase.helicase",-0.991316488274534
"group_219.hypothetical.protein",-0.991316488274534
"group_195.N.acetyltransferase",-0.991316488274534
"group_189.tyrosine.type.recombinase.integrase",-0.991316488274534
"group_171.Inner.membrane.protein",-0.991316488274534
"group_131.Integrase",-0.991316488274534
"trmN6.site.specific.DNA.methyltransferase..adenine.specific.",-0.991316488274534
"group_80.DEAD.DEAH.box.helicase",-0.991316488274534
"group_60.DNA.primase",-0.991316488274534
"group_46.Usher.protein",-0.991316488274534
"group_1480.IS3.family.IS1203.transposase.ORF.B",0.991316488274534
"group_330.autotransporter.outer.membrane.beta.barrel.domain.containing.protein",-0.991316488274534
"group_1685.Terminase.large.subunit",0.991316488274534
"group_2312.Protein.ren",0.991316488274534
"group_2311.Protein.kil",0.991316488274534
"group_2296.KilA.N.domain.containing.protein",0.991316488274534
"group_2180.Restriction.alleviation.protein.Lar.family",0.991316488274534
"group_2095.host.specificity.protein.J.Host.specificity.protein.J.Phage.host.specificity.protein",0.991316488274534
"group_1688.phage.major.capsid.protein",0.991316488274534
"group_1682.Phage.terminase.small.subunit",0.991316488274534
"group_1552.Prophage.protein",0.991316488274534
"group_1551.Phage.protein",0.991316488274534
"group_1549.NinA.protein",0.991316488274534
"ea10.Protein.ea10",0.991316488274534
"cIII.Protease.inhibitor.III",0.991316488274534
"group_1024.Bacteriophage.protein",0.991316488274534
"group_1724.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",0.991316488274534
"group_1496.IS3.family.IS1203.transposase.ORF.A",0.991316488274534
"group_2444.phage.portal.protein",0.991316488274534
"group_2199.Tail.component.encoded.by.cryptic.prophage.CP.933M",0.991316488274534
"group_1714.Phage.tail.assembly.chaperone",0.991316488274534
"group_1706.Phage.minor.tail.protein",0.991316488274534
"group_2198.Bacteriophage.protein",0.991316488274534
"group_2349.prophage.tail.fiber.N.terminal.domain.containing.protein.Phage.tail.protein",0.991316488274534
"group_1679.Putative.DNAse",0.991316488274534
"group_2447.Putative.prophage.portal.protein.phage.portal.protein",0.991316488274534
"racC.Protein.RacC",0.991316488274534
"xisR.excisionase.XisR",0.991316488274534
"intR.Prophage.integrase.IntR",0.991316488274534
"group_2479.Protein.YehF.Transposase.AMP.nucleosidase",0.991316488274534
"group_1958.Phage.terminase.large.subunit.family.protein",0.991316488274534
"group_1957.Dnase",0.991316488274534
"group_1956.Putative.tail.component",0.991316488274534
"group_1955.Putative.tail.component",0.991316488274534
"group_1954.Phage.protein",0.991316488274534
"group_1952.DUF551.domain.containing.protein",0.991316488274534
"group_1950.hypothetical.protein",0.991316488274534
"exo.Exonuclease",0.991316488274534
"group_1804.DUF1382.domain.containing.protein",0.991316488274534
"nleG7.Type.III.secretion.system.effector.NleG7.E3.Ubiquitin.Ligase",0.991316488274534
"nleG51.DUF1076.domain.containing.protein",0.991316488274534
"group_1713.Terminase",0.991316488274534
"group_1676.DUF3950.domain.containing.protein",0.991316488274534
"group_1538.phage.recombination.protein.Bet",0.991316488274534
"group_1535.DUF1317.domain.containing.protein",0.991316488274534
"group_1532.Cell.division.protein.ZapA",0.991316488274534
"group_1528.Phage.protein",0.991316488274534
"group_1525.Conjugal.transfer.protein.TraR",0.991316488274534
"group_1522.Ead.Ea22.like.family.protein",0.991316488274534
"group_1520.Phage.protein",0.991316488274534
"group_1518.Excisionase",0.991316488274534
"group_1502.Serine.threonine.protein.phosphatase",0.991316488274534
"group_1302.hypothetical.protein",0.991316488274534
"group_1295.DUF4222.domain.containing.protein",0.991316488274534
"group_1293.hypothetical.protein",0.991316488274534
"group_1282.hypothetical.protein",0.991316488274534
"group_1239.Prophage.protein",0.991316488274534
"group_1232.non.LEE.encoded.effector.NleG",0.991316488274534
"group_1219.Arc.like.DNA.binding.domain.containing.protein",0.991316488274534
"group_1200.hypothetical.protein",0.991316488274534
"group_1182.Glycosyltransferase.family.4.protein",0.991316488274534
"group_1176.Prophage.protein",0.991316488274534
"group_1175.Prophage.protein",0.991316488274534
"group_1174.AlpA.family.phage.regulatory.protein",0.991316488274534
"group_1112.hypothetical.protein",0.991316488274534
"group_1111.Phage.protein",0.991316488274534
"group_1110.Helix.turn.helix.domain.containing.protein",0.991316488274534
"group_1048.hypothetical.protein",0.991316488274534
"group_1040.hypothetical.protein",0.991316488274534
"group_1031.hypothetical.protein",0.991316488274534
"group_999.Antitermination.protein.N",0.991316488274534
"group_967.hypothetical.protein",0.991316488274534
"group_935.hypothetical.protein",0.991316488274534
"group_930.Bacteriophage.CII.protein",0.991316488274534
"gam.Host.nuclease.inhibitor.protein.gam",0.991316488274534
"group_884.Arc.family.DNA.binding.protein",0.991316488274534
"iraM.Anti.adapter.protein.IraM",0.991316488274534
"group_851.Prophage.protein",0.991316488274534
"group_832.terminase.large.subunit.domain.containing.protein",0.991316488274534
"group_814.Fels.1.prophage.protein",0.991316488274534
"group_794.Fels.1.prophage.protein",0.991316488274534
"group_790.DUF5406.domain.containing.protein",0.991316488274534
"group_774.manganese.catalase.family.protein",0.991316488274534
"group_762.Phage.protein",0.991316488274534
"group_759.Transposase",0.991316488274534
"group_693.Endopeptidase",0.991316488274534
"group_689.HTH.cro.C1.type.domain.containing.protein",0.991316488274534
"group_673.Phage.repressor.protein.CI",0.991316488274534
"group_634.Q.protein",0.991316488274534
"group_624.lysozyme.RrrD",0.991316488274534
"group_601.Phage.protein",0.991316488274534
"group_454.CI.protein",0.991316488274534
"group_391.putative.antirepressor",0.991316488274534
"group_331.Antitermination.protein.Q",0.991316488274534
"group_323.DNA.replication.protein.O",0.991316488274534
"group_317.Serine.protease",0.991316488274534
"group_303.Helix.turn.helix.domain.containing.protein",0.991316488274534
"espS.Secretion.protein.EspS",0.991316488274534
"group_283.Integrase",0.991316488274534
"group_261.DNA.primase",0.991316488274534
"group_241.Phage.DNA.primase",0.991316488274534
"group_226.Phage.antirepressor.protein",0.991316488274534
"group_125.Putative.integrase",0.991316488274534
"group_101.DNA.5..3..helicase",0.991316488274534
"group_76.SIR2.like.domain.containing.protein",0.991316488274534
"group_68.Helicase",0.991316488274534
"group_14.DUF4765.domain.containing.protein",0.991316488274534
"group_1953.Phage.protein",0.991316488274534
"group_2372.hypothetical.protein.Phage.transposase",0.991316488274534
"group_2265.DUF2730.domain.containing.protein",0.991316488274534
"group_2250.Mu.transposase.C.terminal.domain.containing.protein.DNA.binding.protein.Phage.transposase",0.991316488274534
"group_2249.hypothetical.protein.AAA.family.ATPase.Phage.DNA.transposition.protein",0.991316488274534
"group_2233.hypothetical.protein.Phage.DNA.transposition.protein",0.991316488274534
"group_2232.hypothetical.protein.Phage.protein",0.991316488274534
"group_2231.AsnC.family.protein",0.991316488274534
"group_2184.Terminase.large.subunit",0.991316488274534
"group_2127.Regulatory.protein",0.991316488274534
"group_2075.SF3.helicase.domain.containing.protein",0.991316488274534
"group_2074.SF3.helicase.domain.containing.protein",0.991316488274534
"group_2073.DUF4222.domain.containing.protein",0.991316488274534
"group_2072.DUF4222.domain.containing.protein",0.991316488274534
"group_2071.DUF4222.domain.containing.protein",0.991316488274534
"group_2070.hypothetical.protein",0.991316488274534
"group_2069.hypothetical.protein",0.991316488274534
"group_2068.hypothetical.protein",0.991316488274534
"group_2067.Prophage.protein",0.991316488274534
"group_2066.Prophage.protein",0.991316488274534
"group_2065.host.cell.division.inhibitor.Icd.like.protein",0.991316488274534
"group_2064.Regulatory.protein",0.991316488274534
"group_2063.Bacteriophage.protein",0.991316488274534
"group_2062.Bacteriophage.protein",0.991316488274534
"group_2061.Kil.protein.for.bacterial.septation.inhibition",0.991316488274534
"group_2060.Kil.protein.for.bacterial.septation.inhibition",0.991316488274534
"group_2059.Host.nuclease.inhibitor.protein",0.991316488274534
"group_2058.Host.nuclease.inhibitor.protein",0.991316488274534
"group_2057.hypothetical.protein",0.991316488274534
"group_2056.hypothetical.protein",0.991316488274534
"group_2055.Prophage.protein",0.991316488274534
"group_2054.Prophage.protein",0.991316488274534
"group_2053.Prophage.host.nuclease.inhibitor.protein",0.991316488274534
"group_2052.Prophage.host.nuclease.inhibitor.protein",0.991316488274534
"group_2051.Phage.protein",0.991316488274534
"group_2050.Prophage.DNA.binding.protein",0.991316488274534
"group_2049.Prophage.DNA.binding.protein",0.991316488274534
"group_2048.Mu.prophage.protein",0.991316488274534
"group_2047.Mu.prophage.protein",0.991316488274534
"group_2046.AsnC.family.protein",0.991316488274534
"group_2045.DUF551.domain.containing.protein",0.991316488274534
"group_2044.DUF551.domain.containing.protein",0.991316488274534
"group_2043.hypothetical.protein",0.991316488274534
"group_2042.hypothetical.protein",0.991316488274534
"group_2041.HEAT.repeat.domain.containing.protein",0.991316488274534
"group_2040.HEAT.repeat.domain.containing.protein",0.991316488274534
"group_2039.Phage.protein",0.991316488274534
"group_2038.Phage.protein",0.991316488274534
"group_2037.hypothetical.protein",0.991316488274534
"group_2036.hypothetical.protein",0.991316488274534
"group_2035.DUF1018.domain.containing.protein",0.991316488274534
"group_2034.DUF1018.domain.containing.protein",0.991316488274534
"group_2033.Transcriptional.regulator",0.991316488274534
"group_2032.Transcriptional.regulator",0.991316488274534
"group_2031.Lysozyme",0.991316488274534
"group_2030.Lysozyme",0.991316488274534
"group_2029.DUF2570.domain.containing.protein",0.991316488274534
"group_2028.DUF2570.domain.containing.protein",0.991316488274534
"group_2027.RNA.polymerase.binding.transcription.factor",0.991316488274534
"group_2026.RNA.polymerase.binding.transcription.factor",0.991316488274534
"group_2025.DUF2730.domain.containing.protein",0.991316488274534
"group_2024.ArsR.family.transcriptional.regulator",0.991316488274534
"group_2023.ArsR.family.transcriptional.regulator",0.991316488274534
"group_2022.DUF3486.domain.containing.protein",0.991316488274534
"group_2021.DUF3486.domain.containing.protein",0.991316488274534
"group_2020.Phage.portal.protein",0.991316488274534
"group_2019.Phage.portal.protein",0.991316488274534
"group_2018.DUF935.domain.containing.protein",0.991316488274534
"group_2017.DUF935.domain.containing.protein",0.991316488274534
"group_2016.Phage.head.morphogenesis.protein",0.991316488274534
"group_2015.Phage.head.morphogenesis.protein",0.991316488274534
"group_2014.phage.virion.morphogenesis.protein",0.991316488274534
"group_2013.phage.virion.morphogenesis.protein",0.991316488274534
"group_2012.Prophage.protease.protein",0.991316488274534
"group_2011.Prophage.protease.protein",0.991316488274534
"group_2010.Phage.major.head.subunit",0.991316488274534
"group_2009.Phage.major.head.subunit",0.991316488274534
"group_2008.Mu.like.prophage.FluMu.N.terminal.domain.containing.protein",0.991316488274534
"group_2007.Mu.like.prophage.FluMu.N.terminal.domain.containing.protein",0.991316488274534
"group_2006.DUF1320.domain.containing.protein",0.991316488274534
"group_2005.DUF1320.domain.containing.protein",0.991316488274534
"group_2004.DUF1834.domain.containing.protein",0.991316488274534
"group_2003.DUF1834.domain.containing.protein",0.991316488274534
"group_2002.DUF2635.domain.containing.protein",0.991316488274534
"group_2001.DUF2635.domain.containing.protein",0.991316488274534
"group_2000.Phage.tail.protein",0.991316488274534
"group_1999.Phage.tail.protein",0.991316488274534
"group_1998.Phage.tail.tube.protein",0.991316488274534
"group_1997.Phage.tail.tube.protein",0.991316488274534
"group_1996.Phage.tail.assembly.protein",0.991316488274534
"group_1995.Phage.tail.assembly.protein",0.991316488274534
"group_1994.Phage.tape.measure.protein",0.991316488274534
"group_1993.Phage.tape.measure.protein",0.991316488274534
"group_1992.Multidrug.DMT.transporter.permease",0.991316488274534
"group_1991.Multidrug.DMT.transporter.permease",0.991316488274534
"group_1990.Phage.tail.protein",0.991316488274534
"group_1989.Phage.tail.protein",0.991316488274534
"group_1988.Phage.baseplate.assembly.protein.V",0.991316488274534
"group_1987.Phage.baseplate.assembly.protein.V",0.991316488274534
"group_1986.Phage.protein.GP46",0.991316488274534
"group_1985.Phage.protein.GP46",0.991316488274534
"group_1984.Baseplate.protein.J.like.domain.containing.protein",0.991316488274534
"group_1983.Baseplate.protein.J.like.domain.containing.protein",0.991316488274534
"group_1982.DUF2313.domain.containing.protein",0.991316488274534
"group_1981.DUF2313.domain.containing.protein",0.991316488274534
"group_1980.Phage.tail.protein",0.991316488274534
"group_1979.Phage.tail.protein",0.991316488274534
"group_1978.Tail.fiber.assembly.protein",0.991316488274534
"group_1977.Tail.fiber.assembly.protein",0.991316488274534
"group_1976.DNA.invertase",0.991316488274534
"group_1975.DNA.invertase",0.991316488274534
"group_1974.Sialate.O.acetylesterase",0.991316488274534
"group_1973.Sialate.O.acetylesterase",0.991316488274534
"group_1972.DUF1378.domain.containing.protein",0.991316488274534
"group_1971.DUF1378.domain.containing.protein",0.991316488274534
"group_1970.DUF826.domain.containing.protein",0.991316488274534
"group_1969.DUF826.domain.containing.protein",0.991316488274534
"group_1968.Hypothetical.prophage.protein",0.991316488274534
"group_1967.Hypothetical.prophage.protein",0.991316488274534
"group_1966.Protein.mom",0.991316488274534
"group_1965.Protein.mom",0.991316488274534
"group_1940.Bacteriophage.protein",0.991316488274534
"group_1913.Phage.protein",0.991316488274534
"group_1910.Antirepressor.protein",0.991316488274534
"group_1908.AlpA.family.phage.regulatory.protein",0.991316488274534
"group_1906.DUF4102.domain.containing.protein",0.991316488274534
"group_1079.M85.family.metallopeptidase",0.991316488274534
"group_770.SDR.family.oxidoreductase",0.991316488274534
"group_625.hypothetical.protein",0.991316488274534
"group_621.exonuclease",0.991316488274534
"group_483.ead.Ea22.like.family.protein",0.991316488274534
"group_445.DUF551.domain.containing.protein",0.991316488274534
"group_366.DUF1627.domain.containing.protein",0.991316488274534
"nleC.type.III.secretion.system.effector.zinc.metalloprotease.NleC",0.991316488274534
"group_244.Hydrogenase.4.component.B",0.991316488274534
"group_978.Outer.membrane.protein",-0.921487728394467
"group_1792.DUF826.domain.containing.protein",0.921487728394467
"yehF.Protein.YehF",0.919866247214562
"group_2307.Ail.Lom.family.outer.membrane.beta.barrel.protein.Porin.family.protein.hypothetical.protein",-0.919452876831491
"group_2225.Superfamily.I.DNA.helicase.Prophage.protein",-0.907817335329479
"group_2101.hypothetical.protein",-0.907817335329479
"group_1898.Phage.protein",-0.907817335329479
"group_1143.Phage.protein",-0.907817335329479
"group_687.hypothetical.protein",-0.907817335329479
"group_322.DUF2303.domain.containing.protein",-0.907817335329479
"group_294.Phosphoadenosine.phosphosulphate.reductase.domain.containing.protein",-0.907817335329479
"group_258.Ead.Ea22.like.family.protein",-0.907817335329479
"group_2356.Orf369.protein.putative.site.specific.recombinase.hypothetical.protein",-0.907749174842008
"group_1855.type.II.toxin.antitoxin.system.toxin.CcdB",-0.907749174842008
"ccdA.type.II.toxin.antitoxin.system.antitoxin.CcdA",-0.907749174842008
"ehxD.enterohemolysin.T1SS.ABC.transporter.subunit.EhxD",-0.907749174842008
"kfrA.KfrA.N.terminal.DNA.binding.domain.containing.protein",-0.907749174842008
"group_1851.Orf621.protein",-0.907749174842008
"group_1849.hypothetical.protein",-0.907749174842008
"repB.RepFIB.replication.protein.A",-0.907749174842008
"ehxB.enterohemolysin.T1SS.ABC.transporter.permease.ATPase.EhxB",-0.907749174842008
"ehxA.enterohemolysin.EhxA",-0.907749174842008
"ehxC.enterohemolysin.activating.lysine.acyltransferase.EhxC",-0.907749174842008
"group_1844.IS3.family.transposase",-0.907749174842008
"group_2214.hypothetical.protein.metalloprotease.StcE",-0.907749174842008
"group_1847.hypothetical.protein",-0.907749174842008
"gspC.type.II.secretion.system.protein.GspC",-0.907749174842008
"group_1835.Transposase",-0.907749174842008
"group_2428.hypothetical.protein.RTX.C.terminal.domain.containing.protein.enterohemolysin.EhxA",0.907749174842008
"group_2383.enterohemolysin.activating.lysine.acyltransferase.EhxC.toxin.activating.lysine.acyltransferase",0.907749174842008
"group_2220.Transposase.IS3.family.transposase",0.907749174842008
"group_1845.enterohemolysin.T1SS.ABC.transporter.permease.ATPase.EhxB",0.907749174842008
"group_1848.hypothetical.protein",0.907749174842008
"intM.putative.site.specific.recombinase",0.907749174842008
"group_1846.enterohemolysin.T1SS.ABC.transporter.subunit.EhxD",0.907749174842008
"group_1611.IS3.family.IS629.transposase.ORF.A",-0.905600935989104
"group_1941.hypothetical.protein",-0.863654980055249
"group_1717.Minor.tail.protein",0.835547449669504
"group_1842.IS3.family.IS911.transposase.ORF.A",-0.833983742157538
"gspS.GspS.family.T2SS.pilot.lipoprotein.variant.EptO",-0.833983742157538
"group_1840.Prepilin.leader.peptidase.N.methyltransferase",-0.833983742157538
"group_2355.hypothetical.protein.type.II.secretion.system.minor.pseudopilin.GspJ",-0.833983742157538
"group_2215.type.II.secretion.system.ATPase.GspE",-0.833983742157538
"gspI.type.II.secretion.system.minor.pseudopilin.GspI",-0.833983742157538
"gspH.type.II.secretion.system.minor.pseudopilin.GspH",-0.833983742157538
"gspG.type.II.secretion.system.major.pseudopilin.GspG",-0.833983742157538
"gspF.type.II.secretion.system.inner.membrane.protein.GspF",-0.833983742157538
